review_id,user_id,business_id,text,stars,date
BmcCSWbAkDk6PnWe49luNA,fv2dTpkYO7O0Ct8z7pmsdg,Xg5qEQiB-7L6kGJ5F4K3bQ,"WOW!!! This was the best brisket I have ever had!!!! This place knows how to make/smoke their meat. I had the pulled pork, the fatty brisket, and a buddy was nice enough to let me try some of his turkey as well. All of the meats here at TOP KNOTCH! The owner and his dad were super nice, and awesome people in general. 

All that being said, there are several reasons why I think this is a four star place rather then a five star.
 
First of all it is just over priced. The sides are nothing special, and the beans had more kick to them then I was looking for. 

Second, the place is super small! 90% of the seating is outside and even with the misters, you can't ignore the fact that it is 105 degrees outside. No matter how good the food is, it doesn't taste as good as it could when you are uncomfortable. 

Third, there are no fountain  drinks or fresh brewed iced tea. How can you have a BBQ place with out fresh ice tea? Answesr: it can't be done right. All there drinks are in cans or bottles. This is kind of related to problem number one with the overall price. You end up paying a $1.50 for a .25 cent can of soda.

Last but not least, and the thing that may have upset me the most is the system to get in. This is a place that once they sell out they are closed. They use a line system like the rest of the world but the line does not matter. Several groups set one person early to get in line, then had random people show up and cut in line as we continued to actually get pushed to the back of the line. 

Look, I don't care if your friend is in front, you get your butt to the back of the line. We had a group of 8 that was split into 3 groups because that was the order we got there. That is how a line works! When you show up, you go to the back! If I did not have people there telling me to calm down it would have come to blows! 

I was there 10 minutes before it opened and because of cutters it took me 35 minutes after it opened to even place my order. There is just no accountability for doing the right thing anymore. 

The food was so good that I will go back, however next time I will get there 30 minutes before it opens, and just start inviting random people who just showed up to cut in front of you.",4,2014-09-13 10:57
SwdjlqhBHiKbJ4TFJedqKA,6xGTlUEbAe0ZgEP7T11r2Q,Xg5qEQiB-7L6kGJ5F4K3bQ,"Worth parking far away and walking. Warning....the parking lot is for small cars and the size of a postage stamp.

The part that makes this place truly special from a human touch perspective is the owner personally greets, mingles, and answers questions from the never ending line of patrons.  Remember when all the meat for the day is gone they shut it down.

Sampled all the meats and sides....personal favorite is the sausage.

My only beef is I wish the sauces were better and we're at the same level as the masterfully crafted meats.",4,2015-05-03 5:29
skeiJYejY7sZtF6fRplidg,cU109P9f4pg9Je9eba0ePA,r5PLDU-4mSbde5XekTXSCA,"This little place tucked just south of the main Scottsdale drag is quite a gem. I found a food tasting forum on-line which mentioned it as a noteworthy stop for some really great food. That was an understatement; from the parking lot it looks a little sketchy but never judge a book by it's cover.

Not only is this place very easy on the wallet, it's so interesting!  In addition to being a deli it is also a small Italian grocery with numerous wines, oils, cheeses, and meats.  I originally stopped in for their Philly Cheese steak and, having been to Philadelphia this past year I can honestly say this sandwich earns that name, so delicious.

If I'm ever in the area I love to take my friends and family for a bite to eat.",5,2011-12-05 6:49
jga8QFYuLHinBKIucIalmQ,bpgbVPJcG-wQ4cNBcPPIxw,8Zqh2jwtncA3N4fWEMTvZQ,"This was The Breakfast Club - UYE 2nd meet up, and this time Scramble was picked for the place, it was at 10am on a Sunday, one thing I can say is that people must love Scramble because it was busy from the time we got their to the time we left.


As sometimes I do, I did a little research on the menu and I knew exactly what I wanted to try. The Santa Fe Eggs Benedict, eggs poached lying on top of cured ham with jalapeno corn bread below it and a yellow chipotle hollandaise sauce covering the dish, I also switched out the rosemary potatoes for the sweet potato hash, visually this dish looked freaking fantastic, however everything was lacking in flavor and my poached eggs I think came from a mini hen, barely any egg whites and small yokes,  the ham was good, had great flavor, I had high hopes for the jalapeno corn bread, taste buds were expecting to be hit with bits of jalapenos sadly that didn't happen, just seemed like dry corn bread, oh and the hollandaise sauce, have I told yall how much I love hollandaise sauce, oh high hopes for the sauce too, because cilantro, it has its own unique taste and smell and I just love the stuff, I love how it can go from a spicy dish to a sweet dish and add great flavor to what was already perfect! But the hollandaise sauce didn't have the hint of cilantro, and the sauce itself was lacking flavor, so I will continue my search for the great hollandaise sauce in the valley.  The sweet potato hash, ok I had no idea what to expect on this, it was bland like it needed some salt and pepper, but it was fresh, it had mushrooms, zucchini? and onions sautéed  mixed in with  slices of sweet potatoes, never thought of doing a sweet potato like that, now I know, going to have to try it at home! 

I ordered the cinnamon roll too, just to try it, again visually great, but the roll was dry and hard and inedible but the icing was perfect. 

Service seemed to be ok, for some tables they were on it and others it was eh, maybe they could work on that too.

I don't think I will go out of my way to come back, I came, I saw, wasn't thrilled, back to the east valley I went.",3,2012-06-04 18:46
muFPI3PLTgPXSd-RoGP4BQ,oH2UysJZZ0RODukF-s3H2A,EhtKeNUGGWnjsCLIhCD1jQ,"I was conflicted. I wanted to give it 3.5 stars, but I'm going with three. It's a beautiful facility. The dealers were very friendly, but maybe I'm used to vegas. In sin city the casinos are full of options. Sometimes I just don't want to hit the tables, so I amuse myself whether it's music, movies, etc. There just isn't much option here and it only took me two minutes at a slow stroll to get around the casino.  However, the dealers were wonderful. In Vegas it's like a machine. They don't.have fun with you and its all very mechanical. Here it was at least a good time. So... entertainment severely lacking, and quick dining options were disappointing, but it was at least fun to play.",3,2014-09-12 0:24
LTltg_G_SGFeI_HtcESsOw,KDy_d2_7A89KSCZ4Vx6rTQ,VdlPZg2NAu8t8GkdbPLecg,"I feel like I'm missing something when I don't come here at least once a week.  love this place!  I can't get enough especially since my friends and I discovered they have a special happy hour menu.  At this point, we don't even need to look at the menu.  I love the chilli naan, chilli paneer, tandoori fish, and samosa.  You might be thinking Whoa...hold on tiger, that's a whole lotta food.  Yes! it is.  I always have leftovers from this place for the next day!  Yum!!!",4,2014-03-17 7:25
NOf9_vEiW6wiPbHJ3KzhZA,El1dxNsi6oe5pZiQbIyHeg,cHdJXLlKNWixBXpDwEGb_A,"There isn't a Moon Valley child who's knees don't go weak at the mention of ""Jade Red"" or ""Snickerdoodle.""

Chino Bandido Takee-Outee is the taste of my youth, the one redeeming restaurant in the entire Moon Valley area and surrounding. Family favorites are the Jade Red Chicken, Emerald Chicken, and Pollo Diablo. A buddy of mine who worked here in high school turned me on to the Jade Red Chicken and black bean burrito. Wow. It is an ethnic flavor explosion. 

Don't be afraid of the ordering process, they are there to help you through it the first time (and they let you try the most popular dishes!). After that, it's a cinch. The price is right, too, but it really is a hole in the wall. Don't fight it, embrace the dive-y nature.

My only complaint: When I stopped eating meat, I stopped coming to Chino; if you're not carnivorous, the options are pretty limited (the chile relleno is much too greasy for me, the veggie enchilada is a bit al dente). I ache, literally, for that jade red sauce. O, Great Panda, can't you please put it on some vegetables? Tofu? Anything? I was with you long before Guy Fieri.",4,2011-07-06 2:57
454L9me6jAC0QKsXY3us3A,BA9SDRZGyRcUMxTdUTVhmw,PERCOYjFcIkwTaqOWz9G6w,"It's a sad state of affairs when my husband and I are driving around looking for homes for sale within walking distance of Fibber Magees.  We like the place that much.  We went again today and ordered the mussels, which always make me blaspheme with pleasure they are so good.  They are on par with fresh mussels I've had on the coasts.  Just amazing.  And the broth is bacony and oniony and peppery.  They give you one slice of very good garlic bread per order, which is really not enough.  That order should come with two pieces so I don't have to pay a buck for another one or start dipping things like french fries and tacos in that wonderful broth.  One of these days I'm going to ask Kevin to hook me up with a dirty martini with about a 1/2 shot of that broth.

We typically get the fish and chips, which have always been perfect, but today for some reason I tried something different.  I had the pork tacos app for my meal and it came with four fat stuffed little soft shells with some tasty tomatillo salsa and pico de gallo.  Tender pork and flavorful salsa.  My belly was very happy.  I topped that with a Newcastle, and then was feeling frisky so I asked Kevin for one of those Three Olives Froot Loop drinks.  Great dessert.  Trust me.  The Baileys Bread and Butter Pudding is a stellar dessert choice as well.  

Mr. M had the cod sandwich and it was fried perfectly, as the fish always has been there.  It may seem simple to some, but there's really an art to cooking fish.  It doesn't take much to overcook it and whoever is frying it up back in Fibber's kitchen knows what they are doing.   I don't usually eat a lot of fries but theirs are like crack for me because they are skinny and brown and salty.  Mmmmmm mmm mmm.  And I will say a few of them got dipped in that mussels broth and that was delicious. 

So my only simple request, with eyes wide open like Puss In Boots in the Shrek movies, is to add a second piece of garlic bread to the mussels order.  Maybe do only one when it's half off during happy hour, but faith n' begorrah, one just isn't enough!!",5,2012-09-16 3:50
epVif0oXSD8663xSouAlLg,SxvvrztdHI54Eywr-wo2aw,fyJAqmweGm8VXnpU4CWGNw,"I've read so many good reviews and wanted to come in and try their desserts. I came in on a Saturday afternoon, and there were still a lot of goodies to choose from but to my dismay, there were only a couple of flavors of macarons left. 

The lady was very helpful in explaining to me all the different desserts they had. I'm very indecisive and she was very patient with me. 

I ended up trying the macarons -- orange, strawberry and mocha? The orange was the best -- it had a unique flavor, perfect amount of tart, definitely hit the spot for me. But the other flavors were ok, nothing special about them, definitely had better. I was hoping they'd be more chewy. I'm sure they're fresh, but it was a little to hard for my taste, when I took a bite, the macaron was falling apart into little pieces. 

I'd still come back though to try other things on the menu.",3,2016-06-24 18:45
8VWKOag7XiHsNj60Gf24OQ,AJdDqc5FWzWXcRMGS-5HIQ,sQ6DZZLLJRfwUr0eDWKDDg,Always fast and friendly service! I had the chicken pad thai and was excited that they asked if I wanted it spicy and offered levels of spice. Great portions and price for a local spot.,4,2016-02-26 4:51
xxqXOjtYQnSR1z9Ogqplcg,yaJPtrrvckma2OcUpvcGpA,46hnat0aLao-qYWZkN9aBg,"First time here and enjoyed it very much.  I asked for a recommendation and the Adovado (red chili marinade) was the quick response.  Tasty and spicy, hit the spot and the home made salsas were a big hit with me too.  At first glance the prices seem just a tad high but the quality and time it takes to produce high quality shines through",4,2012-12-09 17:21
